Date,Close,Volume,LogReturn,RV_d,RV_w,RV_m,LogVolume,Target
2010-06-08,1062.0,6192750000,0.010916267643518829,0.00011916489926493613,0.0004396691342382042,0.00039695337889059584,22.546645090091403,3.5514409527225986e-05
2010-06-09,1055.68994140625,5983200000,-0.005959396741888057,3.5514409527225986e-05,0.0003165748078044997,0.00038775033330588416,22.512221379008867,0.0008456374239686955
2010-06-10,1086.8399658203125,5144780000,0.029079845666177384,0.0008456374239686955,0.0004824328123152437,0.00034200722708170546,22.361248445551436,1.9097911603869204e-05
2010-06-11,1091.5999755859375,4059280000,0.004370115742617031,1.9097911603869204e-05,0.0002410081445330927,0.0003423489082588428,22.124271455178345,3.262697767900226e-06
2010-06-14,1089.6300048828125,4425830000,-0.0018062939317564641,3.262697767900226e-06,0.0002045354684265254,0.00033403298049235333,22.21072366866455,0.00053928221179979
2010-06-15,1115.22998046875,4644490000,0.023222450598500366,0.00053928221179979,0.00028855893093349615,0.00035175870932221775,22.258947407920548,3.092353697380556e-07
2010-06-16,1114.6099853515625,5002600000,-0.000556089354095235,3.092353697380556e-07,0.0002815178961019986,0.00033539995936065315,22.333223614427258,1.644000457492302e-06
2010-06-17,1116.0400390625,4557760000,0.0012821858123892582,1.644000457492302e-06,0.00011271921139975792,0.00033541880780908013,22.240097111929902,1.7325512821832183e-06
2010-06-18,1117.510009765625,4555360000,0.0013162641384552032,1.7325512821832183e-06,0.00010924613933542071,0.0003262056385646623,22.23957039878337,1.4932798595357209e-05
2010-06-21,1113.199951171875,4514360000,-0.003864297943398931,1.4932798595357209e-05,0.00011158015950091212,0.0003256818897774533,22.230529264266288,0.00026247969431930196
2010-06-22,1095.31005859375,4514380000,-0.016201225086989623,0.00026247969431930196,5.621965600481451e-05,0.00026577081666950684,22.230533694563317,8.939736784883479e-06
2010-06-23,1092.0400390625,4526150000,-0.0029899392610692743,8.939736784883479e-06,5.794575628784359e-05,0.0002560686860399008,22.23313752567662,0.0002871765144624027
2010-06-24,1073.68994140625,4814830000,-0.01694628320495095,0.0002871765144624027,0.00011505225908882567,0.00026144974271197154,22.294966575446537,8.152634908607635e-06
2010-06-25,1076.760009765625,5128840000,0.0028552819315450506,8.152634908607635e-06,0.00011633627581411057,0.0002618146248737693,22.35814534989719,4.145335134675359e-06
2010-06-28,1074.5699462890625,3896410000,-0.002036009610653977,4.145335134675359e-06,0.00011417878312197419,0.0002605380845392587,22.08332145358604,0.000992768579297697
2010-06-29,1041.239990234375,6136700000,-0.031508230342208954,0.000992768579297697,0.00026023656011765317,0.0002581026300227929,22.537552975502017,0.00010331612457604539
2010-06-30,1030.7099609375,5067080000,-0.010164453973334986,0.00010331612457604539,0.0002791118376758856,0.0002557511073679968,22.346030551947873,1.0534654885805457e-05
2010-07-01,1027.3699951171875,6435770000,-0.0032457133092442803,1.0534654885805457e-05,0.00022378346576056615,0.00024260328117875872,22.585137329111078,2.1839468889557825e-05
2010-07-02,1022.5800170898438,3968500000,-0.0046732717543021,2.1839468889557825e-05,0.00022652083255675614,0.00021400570968756826,22.101654026747187,2.856609481206064e-05
2010-07-06,1028.06005859375,4691240000,0.005344725887457713,2.856609481206064e-05,0.0002314049844922332,0.0002145611048419812,22.268962776996364,0.0009517239196104048
2010-07-07,1060.27001953125,4931220000,0.030850023008263783,0.0009517239196104048,0.00022319605255477476,0.00020208395343724396,22.31885225909255,8.777169560323545e-05
2010-07-08,1070.25,4548460000,0.009368654951658506,8.777169560323545e-05,0.00022008716676021278,0.00019763602695099393,22.23805455129963,5.152459943779203e-05
2010-07-09,1077.9599609375,3506570000,0.007178063766628995,5.152459943779203e-05,0.00022828515567061008,0.0001945614678679419,21.977904188953158,5.367520005713593e-07
2010-07-12,1078.75,3426990000,0.0007326336059527705,5.367520005713593e-07,0.00022402461229281283,0.00019297157434400303,21.954948162122342,0.0002329232332120724
2010-07-13,1095.3399658203125,4640460000,0.015261822735573638,0.0002329232332120724,0.0002648960399728152,0.00016512092930961108,22.258079336417264,2.4069556725495903e-08
2010-07-14,1095.1700439453125,4521050000,-0.00015514366479330022,2.4069556725495903e-08,7.455606996207931e-05,0.00016425393648928637,22.23201010491902,1.4289538008028683e-06
2010-07-15,1096.47998046875,4552470000,0.0011953885564128797,1.4289538008028683e-06,5.728752160159279e-05,0.00016417058449078194,22.238935779978153,0.0008551477677661826
2010-07-16,1064.8800048828125,5297350000,-0.029242909700749387,0.0008551477677661826,0.0002180121552672709,0.00017852810976198163,22.39047253265158,3.557012604941393e-05
2010-07-19,1071.25,4089500000,0.005964069587908405,3.557012604941393e-05,0.0002250188300770394,0.0001801308775201487,22.13168855038383,0.00012886504714864228
2010-07-20,1083.47998046875,4713280000,0.011351874168992637,0.00012886504714864228,0.0002042071928643534,0.0001859136523697464,22.273649893477618,0.0001664796565107194
2010-07-21,1069.5899658203125,4747180000,-0.012902699582285848,0.0001664796565107194,0.00023749831025515219,0.0001934021571528617,22.280816594692833,0.0004956717954544122
2010-07-22,1093.6700439453125,4826900000,0.022263687822425382,0.0004956717954544122,0.00033634687858587404,0.0002152539297373642,22.297470276816018,6.701747543464232e-05
2010-07-23,1102.6600341796875,4524570000,0.008186420184344456,6.701747543464232e-05,0.000178720820119566,0.0002063692834244251,22.232788382179596,0.00012405301058221097
2010-07-26,1115.010009765625,4009650000,0.011137908716730038,0.00012405301058221097,0.00019641739702612538,0.00021160170496066727,22.1119697929095,1.1023074541993896e-06
2010-07-27,1113.8399658203125,4725690000,-0.0010499083075199422,1.1023074541993896e-06,0.0001708648490872368,0.00019859833191483988,22.27627941918816,4.824736941204759e-05
2010-07-28,1106.1300048828125,4002390000,-0.006946032638279753,4.824736941204759e-05,0.00014721839166750245,0.00020042081984681436,22.110157519884098,1.73663244511809e-05
2010-07-29,1101.530029296875,4612420000,-0.004167292220516927,1.73663244511809e-05,5.155729746685618e-05,0.00020102177390665554,22.25201850220601,4.031893925109269e-09
2010-07-30,1101.5999755859375,4006450000,6.34971961988029e-05,4.031893925109269e-09,3.8154608758712745e-05,0.00015589611266102955,22.11117139963367,0.00047452212615991
2010-08-02,1125.8599853515625,4144180000,0.021783528781166517,0.00047452212615991,0.00010824843187425256,0.0001727691127330234,22.144970777495004,2.3115850882133162e-05
2010-08-03,1120.4599609375,4071820000,-0.004807894641330357,2.3115850882133162e-05,0.00011265114055983931,0.00017334098527831102,22.127355911140985,3.6395617687173253e-05
2010-08-04,1127.239990234375,4057850000,0.0060328780600285015,3.6395617687173253e-05,0.00011028079021486446,0.00017400262840547537,22.1239191138916,1.61119825087547e-06
2010-08-05,1125.81005859375,3685560000,-0.001269329843214706,1.61119825087547e-06,0.00010712976497480335,0.00017277740583451242,22.02768831874871,1.3770894340932673e-05
2010-08-06,1121.6400146484375,3857890000,-0.003710915566397688,1.3770894340932673e-05,0.00010988313746420487,0.00013014317741317277,22.0733862391002,2.9899976614181963e-05
2010-08-09,1127.7900390625,3979360000,0.005468087107406205,2.9899976614181963e-05,2.095870755505926e-05,0.00012751264473185214,22.1043868395436,3.582359587831461e-05
2010-08-10,1121.06005859375,3979360000,-0.005985281603927639,3.582359587831461e-05,2.350025655429555e-05,0.00012679896275187588,22.1043868395436,0.000817011098444314
2010-08-11,1089.469970703125,4511860000,-0.02858340599796172,0.000817011098444314,0.0001796233527057237,0.00016391143304477328,22.229975322513624,2.908732246214062e-05
2010-08-12,1083.6099853515625,4521050000,-0.005393266400071539,2.908732246214062e-05,0.00018511857754797674,0.00015464616437432184,22.23201010491902,1.6254529998751996e-05
2010-08-13,1079.25,3328890000,-0.004031690712189118,1.6254529998751996e-05,0.0001856153046795406,0.00015538391257623215,21.925904752337928,1.4508512952185842e-08
2010-08-16,1079.3800048828125,3142450000,0.00012045128871118749,1.4508512952185842e-08,0.00017963821105929464,0.00015531961960860258,21.868268587721353,0.00014685779021797915
2010-08-17,1092.5400390625,3968210000,0.012118489601347981,0.00014685779021797915,0.00020184504992722756,0.00012312462062913877,22.101580948607744,2.195377062411763e-06
2010-08-18,1094.1600341796875,3724260000,0.0014816804859387744,2.195377062411763e-06,3.8881905650847104e-05,0.00012160758658427505,22.038134011593264,0.00029174128906155007
2010-08-19,1075.6300048828125,4290540000,-0.017080435856896337,0.00029174128906155007,9.1412698970729e-05,0.00012901105212577085,22.179678436323798,1.3467093854786847e-05
2010-08-20,1071.68994140625,3761570000,-0.003669753922920016,1.3467093854786847e-05,9.085521174193597e-05,0.00012205593564141029,22.048102260654474,1.6390277713577192e-05
2010-08-23,1067.3599853515625,3210950000,-0.004048490794552606,1.6390277713577192e-05,9.413036558206096e-05,0.00010027041210773596,21.889832680770926,0.0002137083884215603
2010-08-24,1051.8699951171875,4436330000,-0.014618768361991386,0.0002137083884215603,0.0001075004852227772,0.0001069381808798686,22.213093295236597,1.0784292737734168e-05
2010-08-25,1055.3299560546875,4360190000,0.003283944691637508,1.0784292737734168e-05,0.00010921826835784168,0.00010178960279602873,22.19578147156886,5.9512994627701715e-05
2010-08-26,1047.219970703125,3646710000,-0.007714466580892143,5.9512994627701715e-05,6.2772609471072e-05,0.00010444463403118794,22.017091228473927,0.0002706258727726743
2010-08-27,1064.5899658203125,4102460000,0.01645071040328272,0.0002706258727726743,0.00011420436525464949,0.00011455274782030734,22.134852630972397,0.00021988770754311057
2010-08-30,1048.9200439453125,2917990000,-0.014828611113085088,0.00021988770754311057,0.0001549038512205562,0.0001237582652335769,21.794160860379037,1.5266062467493193e-07
2010-08-31,1049.3299560546875,4038770000,0.00039071808849211465,1.5266062467493193e-07,0.0001121927056611791,0.00012376502108497458,22.119206027365557,0.0008455147533773661
2010-09-01,1080.2900390625,4396880000,0.029077736386750708,0.0008455147533773661,0.00027913879778910546,0.0001406283223221317,22.204161035665102,8.17189420217664e-05
2010-09-02,1090.0999755859375,3704210000,0.009039852986734154,8.17189420217664e-05,0.00028357998726791846,0.00014329209919211502,22.03273584785754,0.00017245976673866233
2010-09-03,1104.510009765625,3534500000,0.013132393793161334,0.00017245976673866233,0.00026394676606111606,0.00014947683323991,21.985837683858207,0.000133113708099694
2010-09-07,1091.8399658203125,3107380000,-0.011537491412767942,0.000133113708099694,0.00024659196617243275,0.00015545422005121991,21.85704576467432,4.119148762876886e-05
2010-09-08,1098.8699951171875,3224640000,0.006418059490902905,4.119148762876886e-05,0.0002547997315732515,0.00015670061065521247,21.894087153366424,2.3238686273908368e-05
2010-09-09,1104.1800537109375,3387770000,0.004820652058996622,2.3238686273908368e-05,9.034451815255995e-05,0.00015639782473065458,21.9434377250682,2.3537489281846618e-05
2010-09-10,1109.550048828125,3061160000,0.004851545040690297,2.3537489281846618e-05,7.8708227604576e-05,0.00015583936533990604,21.84205976637014,0.00012252556375644909
2010-09-13,1121.9000244140625,4521050000,0.011069126603144852,0.00012252556375644909,6.872138700813335e-05,0.00012427184103591218,22.23201010491902,5.089023634435945e-07
2010-09-14,1121.0999755859375,4521050000,-0.0007133739296074637,5.089023634435945e-07,4.220042586088326e-05,0.00012297282194051687,22.23201010491902,1.2495403495542691e-05
2010-09-15,1125.0699462890625,3369840000,0.003534883802268851,1.2495403495542691e-05,3.646120903423803e-05,0.00012280195255400734,21.93813110273552,1.3279468880199115e-07
2010-09-16,1124.6600341796875,3364080000,-0.0003644100558464203,1.3279468880199115e-07,3.1840030717216754e-05,0.00012280732919836416,21.936420360284444,6.831255821832182e-07
2010-09-17,1125.5899658203125,4086140000,0.0008265141149328414,6.831255821832182e-07,2.7269157977284072e-05,0.00011616302626037343,22.130866596337825,0.00022786771646861114
2010-09-20,1142.7099609375,3364080000,0.015095287889557163,0.00022786771646861114,4.833758851971648e-05,0.0001264208598697461,21.936420360284444,6.591096659791448e-06
2010-09-21,1139.780029296875,4175660000,-0.002567313120714232,6.591096659791448e-06,4.955402737898605e-05,0.00011345948748784801,22.152538266827115,2.3398240643376413e-05
2010-09-22,1134.280029296875,3911070000,-0.00483717279445095,2.3398240643376413e-05,5.1734594808552804e-05,0.00011391090325096571,22.087076831051046,6.999397471333289e-05
2010-09-23,1124.8299560546875,3847850000,-0.00836624017784171,6.999397471333289e-05,6.570683081345897e-05,0.0001163474349327728,22.070780387960983,0.00043986318657551456
2010-09-24,1148.6700439453125,4123950000,0.020972915547808668,0.00043986318657551456,0.00015354284301212525,0.00012662719848522525,22.140077279118803,3.2302776771876235e-05
2010-09-27,1142.1600341796875,3587860000,-0.005683553181934364,3.2302776771876235e-05,0.00011442985507277827,0.00012760531139586808,22.000821761708355,2.3412637716642906e-05
2010-09-28,1147.699951171875,4025840000,0.004838660735848599,2.3412637716642906e-05,0.00011779416328414855,0.00012596438608172903,22.1159994219436,6.713865973196872e-06
2010-09-29,1144.72998046875,3990280000,-0.0025911128831443975,6.713865973196872e-06,0.00011445728835011263,0.00011396838577266188,22.107127241075208,9.538750135952726e-06
2010-09-30,1141.199951171875,4284160000,-0.003088486706455562,9.538750135952726e-06,0.0001023662434346366,0.00010440706952688198,22.178190337340546,1.94191314497061e-05
2010-10-01,1146.239990234375,4298910000,0.0044067143598951475,1.94191314497061e-05,1.8277432409474924e-05,0.00010528281820074702,22.181627339372845,6.508272525858593e-05
2010-10-04,1137.030029296875,3604110000,-0.008067386519721609,6.508272525858593e-05,2.4833422106816867e-05,6.980863510443884e-05,22.005340698146806,0.0004262871502878158
2010-10-05,1160.75,4068840000,0.020646722507163595,0.0004262871502878158,0.00010540832462105144,8.547082638925926e-05,22.12662378373795,4.518937908075619e-07
2010-10-06,1159.969970703125,4073160000,-0.0006722304595951911,4.518937908075619e-07,0.00010415593018457358,7.765228670981132e-05,22.12768494817036,2.715493933072623e-06
2010-10-07,1158.06005859375,3910550000,-0.0016478755817939117,2.715493933072623e-06,0.00010279127894399757,7.172509515678307e-05,22.08694386626865,3.7254093744670785e-05
2010-10-08,1165.1500244140625,3871420000,0.006103613171283939,3.7254093744670785e-05,0.00010635827140299051,7.154612270750588e-05,22.076887202010465,2.126530195175194e-08
